STATE_NAME,STATE,DATE,CASE_TYPE,DEMO_GROUP,CASES
Pennsylvania,42,2021-03-08,Complete Coverage,CASES_Elderly,13.275767907295256
Rhode Island,44,2021-03-08,Complete Coverage,CASES_Elderly,7.415438321299778
Virginia,51,2021-03-08,Complete Coverage,CASES_Elderly,18.511924614203657
Washington,53,2021-03-08,Complete Coverage,CASES_Elderly,0.0
West Virginia,54,2021-03-08,Complete Coverage,CASES_Elderly,22.852167260574582
California,6,2021-03-08,Partial Coverage,CASES_Elderly,0.0
Colorado,8,2021-03-08,Partial Coverage,CASES_Elderly,50.72987040173111
Indiana,18,2021-03-08,Partial Coverage,CASES_Elderly,52.75417664412275
Louisiana,22,2021-03-08,Partial Coverage,CASES_Elderly,47.143660620468005
North Carolina,37,2021-03-08,Partial Coverage,CASES_Elderly,41.38668901729307
West Virginia,54,2021-03-08,Partial Coverage,CASES_Elderly,0.0
Indiana,18,2021-03-08,Complete Coverage,CASES_Elderly,30.618398594327708
North Carolina,37,2021-03-08,Complete Coverage,CASES_Elderly,26.61250511530442
Delaware,10,2021-03-08 00:00:00,Partial Coverage,CASES_Elderly,63.365213099591564
Texas,48,2021-03-08,Partial Coverage,CASES_Elderly,35.2998491194347
Texas,48,2021-03-08,Complete Coverage,CASES_Elderly,20.395769292306227
Tennessee,47,2021-03-08 00:00:00,Complete Coverage,CASES_Elderly,0.0
Tennessee,47,2021-03-08 00:00:00,Partial Coverage,CASES_Elderly,0.0
Missouri,29,2021-03-08,Partial Coverage,CASES_Elderly,0.0
North Dakota,38,2021-03-08,Partial Coverage,CASES_Elderly,0.0
Vermont,50,2021-03-08,Partial Coverage,CASES_Elderly,0.0
Wisconsin,55,2021-03-08,Partial Coverage,CASES_Elderly,0.0
North Dakota,38,2021-03-08,Complete Coverage,CASES_Elderly,0.0
Wisconsin,55,2021-03-08,Complete Coverage,CASES_Elderly,0.0
Alabama,1,2021-03-08,Partial,CASES_Elderly,369838.0
Alaska,2,2021-03-08,Partial,CASES_Elderly,70600.0
Arizona,4,2021-03-08,Partial,CASES_Elderly,735827.0
District of Columbia,11,2021-03-08,Partial,CASES_Elderly,23533.0
Florida,12,2021-03-08,Partial,CASES_Elderly,1159621.0
Georgia,13,2021-03-08,Partial,CASES_Elderly,880700.0
Idaho,16,2021-03-08,Partial,CASES_Elderly,159685.0
Illinois,17,2021-03-08,Partial,CASES_Elderly,1444751.0
Kansas,20,2021-03-08,Partial,CASES_Elderly,224558.0
Kentucky,21,2021-03-08,Partial,CASES_Elderly,430806.0
Maine,23,2021-03-08,Partial,CASES_Elderly,180207.0
Maryland,24,2021-03-08,Partial,CASES_Elderly,521321.0
Massachusetts,25,2021-03-08,Partial,CASES_Elderly,596821.0
Minnesota,27,2021-03-08,Partial,CASES_Elderly,0.0
Mississippi,28,2021-03-08,Partial,CASES_Elderly,244823.0
Nebraska,31,2021-03-08,Partial,CASES_Elderly,182265.0
Ohio,39,2021-03-08,Partial,CASES_Elderly,1139176.0
Oregon,41,2021-03-08,Partial,CASES_Elderly,349874.0
Pennsylvania,42,2021-03-08,Partial,CASES_Elderly,683834.0
Rhode Island,44,2021-03-08,Partial,CASES_Elderly,99454.0
South Dakota,46,2021-03-08,Partial,CASES_Elderly,107599.0
Utah,49,2021-03-08,Partial,CASES_Elderly,265278.0
Virginia,51,2021-03-08,Partial,CASES_Elderly,726418.0
Washington,53,2021-03-08,Partial,CASES_Elderly,0.0
Connecticut,9,2021-03-08,Complete,CASES_Elderly,511000.0
District of Columbia,11,2021-03-08,Complete,CASES_Elderly,16104.0
Florida,12,2021-03-08,Complete,CASES_Elderly,1374453.0
Illinois,17,2021-03-08,Complete,CASES_Elderly,457328.0
Maine,23,2021-03-08,Complete,CASES_Elderly,77990.0
Maryland,24,2021-03-08,Complete,CASES_Elderly,259776.0
Massachusetts,25,2021-03-08,Complete,CASES_Elderly,183124.0
Minnesota,27,2021-03-08,Complete,CASES_Elderly,0.0
Mississippi,28,2021-03-08,Complete,CASES_Elderly,153150.0
Nebraska,31,2021-03-08,Complete,CASES_Elderly,74378.0
Ohio,39,2021-03-08,Complete,CASES_Elderly,586692.0
Pennsylvania,42,2021-03-08,Complete,CASES_Elderly,436580.0
Rhode Island,44,2021-03-08,Complete,CASES_Elderly,19288.0
Virginia,51,2021-03-08,Complete,CASES_Elderly,349681.0
Washington,53,2021-03-08,Complete,CASES_Elderly,0.0
West Virginia,54,2021-03-08,Complete,CASES_Elderly,113509.0
California,6,2021-03-08,Partial,CASES_Elderly,0.0
Colorado,8,2021-03-08,Partial,CASES_Elderly,603912.7276
Indiana,18,2021-03-08,Partial,CASES_Elderly,797727.0300000001
Louisiana,22,2021-03-08,Partial,CASES_Elderly,489042.8777
North Carolina,37,2021-03-08,Partial,CASES_Elderly,997388.1653
West Virginia,54,2021-03-08,Partial,CASES_Elderly,0.0
Indiana,18,2021-03-08,Complete,CASES_Elderly,462998.86999999994
North Carolina,37,2021-03-08,Complete,CASES_Elderly,641341.4139
Delaware,10,2021-03-08 00:00:00,Partial,CASES_Elderly,163052.0
Texas,48,2021-03-08,Partial,CASES_Elderly,1866524.0
Texas,48,2021-03-08,Complete,CASES_Elderly,1078452.0
Tennessee,47,2021-03-08 00:00:00,Complete,CASES_Elderly,0.0
Tennessee,47,2021-03-08 00:00:00,Partial,CASES_Elderly,0.0
Alabama,1,2021-03-08,Complete Coverage,CASES_Elderly,0.0
Alaska,2,2021-03-08,Complete Coverage,CASES_Elderly,0.0
Arizona,4,2021-03-08,Complete Coverage,CASES_Elderly,0.0
Georgia,13,2021-03-08,Complete Coverage,CASES_Elderly,0.0
Idaho,16,2021-03-08,Complete Coverage,CASES_Elderly,0.0
Kansas,20,2021-03-08,Complete Coverage,CASES_Elderly,0.0
Kentucky,21,2021-03-08,Complete Coverage,CASES_Elderly,0.0
Oregon,41,2021-03-08,Complete Coverage,CASES_Elderly,0.0
South Dakota,46,2021-03-08,Complete Coverage,CASES_Elderly,0.0
Utah,49,2021-03-08,Complete Coverage,CASES_Elderly,0.0
California,6,2021-03-08,Complete Coverage,CASES_Elderly,0.0
Colorado,8,2021-03-08,Complete Coverage,CASES_Elderly,0.0
Louisiana,22,2021-03-08,Complete Coverage,CASES_Elderly,0.0
Delaware,10,2021-03-08 00:00:00,Complete Coverage,CASES_Elderly,0.0
Missouri,29,2021-03-08,Complete Coverage,CASES_Elderly,0.0
Vermont,50,2021-03-08,Complete Coverage,CASES_Elderly,0.0
Alabama,1,2021-03-08,Partial Coverage,CASES_UnknownAge,0.02231560599686677
Alaska,2,2021-03-08,Partial Coverage,CASES_UnknownAge,3.3592424926482254
Arizona,4,2021-03-08,Partial Coverage,CASES_UnknownAge,1.0102968259530716
District of Columbia,11,2021-03-08,Partial Coverage,CASES_UnknownAge,0.18602326679068218
Florida,12,2021-03-08,Partial Coverage,CASES_UnknownAge,1.1429737187579898
Georgia,13,2021-03-08,Partial Coverage,CASES_UnknownAge,0.9621153526431065
Idaho,16,2021-03-08,Partial Coverage,CASES_UnknownAge,0.0
Illinois,17,2021-03-08,Partial Coverage,CASES_UnknownAge,0.0
Kansas,20,2021-03-08,Partial Coverage,CASES_UnknownAge,0.16760527136796416
Kentucky,21,2021-03-08,Partial Coverage,CASES_UnknownAge,0.5443095154443367
Maine,23,2021-03-08,Partial Coverage,CASES_UnknownAge,0.47142398336060687
Maryland,24,2021-03-08,Partial Coverage,CASES_UnknownAge,1.3299557963839295
Massachusetts,25,2021-03-08,Partial Coverage,CASES_UnknownAge,0.7167155608264153
Minnesota,27,2021-03-08,Partial Coverage,CASES_UnknownAge,100.0
Mississippi,28,2021-03-08,Partial Coverage,CASES_UnknownAge,2.9970290502140586
Nebraska,31,2021-03-08,Partial Coverage,CASES_UnknownAge,0.21154195018310062
Ohio,39,2021-03-08,Partial Coverage,CASES_UnknownAge,7.540783294200924
Oregon,41,2021-03-08,Partial Coverage,CASES_UnknownAge,0.9520066932028497
Pennsylvania,42,2021-03-08,Partial Coverage,CASES_UnknownAge,1.342948416258301
Rhode Island,44,2021-03-08,Partial Coverage,CASES_UnknownAge,0.6291157102539982
South Dakota,46,2021-03-08,Partial Coverage,CASES_UnknownAge,0.27081759105334746
Utah,49,2021-03-08,Partial Coverage,CASES_UnknownAge,0.03366213417930697
Virginia,51,2021-03-08,Partial Coverage,CASES_UnknownAge,10.048647491296562
Washington,53,2021-03-08,Partial Coverage,CASES_UnknownAge,100.0
Connecticut,9,2021-03-08,Complete Coverage,CASES_UnknownAge,0.0
District of Columbia,11,2021-03-08,Complete Coverage,CASES_UnknownAge,0.12241566920565833
Florida,12,2021-03-08,Complete Coverage,CASES_UnknownAge,1.211250300950193
Illinois,17,2021-03-08,Complete Coverage,CASES_UnknownAge,0.0
Maine,23,2021-03-08,Complete Coverage,CASES_UnknownAge,0.623805004195381
Maryland,24,2021-03-08,Complete Coverage,CASES_UnknownAge,0.45970943724086355
Massachusetts,25,2021-03-08,Complete Coverage,CASES_UnknownAge,0.720919261470757
Minnesota,27,2021-03-08,Complete Coverage,CASES_UnknownAge,100.0
Mississippi,28,2021-03-08,Complete Coverage,CASES_UnknownAge,3.402908848673254
Nebraska,31,2021-03-08,Complete Coverage,CASES_UnknownAge,2.3543776883585403
Ohio,39,2021-03-08,Complete Coverage,CASES_UnknownAge,6.639622346717854
Pennsylvania,42,2021-03-08,Complete Coverage,CASES_UnknownAge,1.808099761676855
Rhode Island,44,2021-03-08,Complete Coverage,CASES_UnknownAge,0.8468267262237111
Virginia,51,2021-03-08,Complete Coverage,CASES_UnknownAge,10.715787831952024
Washington,53,2021-03-08,Complete Coverage,CASES_UnknownAge,100.0
West Virginia,54,2021-03-08,Complete Coverage,CASES_UnknownAge,2.5026131797170796
California,6,2021-03-08,Partial Coverage,CASES_UnknownAge,100.0
Colorado,8,2021-03-08,Partial Coverage,CASES_UnknownAge,0.46000000000000485
Indiana,18,2021-03-08,Partial Coverage,CASES_UnknownAge,0.8999999999999946
Louisiana,22,2021-03-08,Partial Coverage,CASES_UnknownAge,2.1600000000000015
North Carolina,37,2021-03-08,Partial Coverage,CASES_UnknownAge,0.08000000000000466
West Virginia,54,2021-03-08,Partial Coverage,CASES_UnknownAge,100.0
Indiana,18,2021-03-08,Complete Coverage,CASES_UnknownAge,0.30000000000001475
North Carolina,37,2021-03-08,Complete Coverage,CASES_UnknownAge,0.07999999999999803
Delaware,10,2021-03-08 00:00:00,Partial Coverage,CASES_UnknownAge,0.08268927575219678
Texas,48,2021-03-08,Partial Coverage,CASES_UnknownAge,0.05919896147321499
Texas,48,2021-03-08,Complete Coverage,CASES_UnknownAge,0.017750031114760426
Tennessee,47,2021-03-08 00:00:00,Complete Coverage,CASES_UnknownAge,100.0
Tennessee,47,2021-03-08 00:00:00,Partial Coverage,CASES_UnknownAge,100.0
Missouri,29,2021-03-08,Partial Coverage,CASES_UnknownAge,100.0
North Dakota,38,2021-03-08,Partial Coverage,CASES_UnknownAge,100.0
Vermont,50,2021-03-08,Partial Coverage,CASES_UnknownAge,100.0
Wisconsin,55,2021-03-08,Partial Coverage,CASES_UnknownAge,100.0
North Dakota,38,2021-03-08,Complete Coverage,CASES_UnknownAge,100.0
Wisconsin,55,2021-03-08,Complete Coverage,CASES_UnknownAge,100.0
Alabama,1,2021-03-08,Partial,CASES_UnknownAge,0.02231560599686677
Alaska,2,2021-03-08,Partial,CASES_UnknownAge,3.3592424926482254
Arizona,4,2021-03-08,Partial,CASES_UnknownAge,1.0102968259530716
District of Columbia,11,2021-03-08,Partial,CASES_UnknownAge,0.18602326679068218
Florida,12,2021-03-08,Partial,CASES_UnknownAge,1.1429737187579898
Georgia,13,2021-03-08,Partial,CASES_UnknownAge,0.9621153526431065
Idaho,16,2021-03-08,Partial,CASES_UnknownAge,0.0
Illinois,17,2021-03-08,Partial,CASES_UnknownAge,0.0
Kansas,20,2021-03-08,Partial,CASES_UnknownAge,0.16760527136796416
Kentucky,21,2021-03-08,Partial,CASES_UnknownAge,0.5443095154443367
Maine,23,2021-03-08,Partial,CASES_UnknownAge,0.47142398336060687
Maryland,24,2021-03-08,Partial,CASES_UnknownAge,1.3299557963839295
Massachusetts,25,2021-03-08,Partial,CASES_UnknownAge,0.7167155608264153
Minnesota,27,2021-03-08,Partial,CASES_UnknownAge,100.0
Mississippi,28,2021-03-08,Partial,CASES_UnknownAge,2.9970290502140586
Nebraska,31,2021-03-08,Partial,CASES_UnknownAge,0.21154195018310062
Ohio,39,2021-03-08,Partial,CASES_UnknownAge,7.540783294200924
Oregon,41,2021-03-08,Partial,CASES_UnknownAge,0.9520066932028497
Pennsylvania,42,2021-03-08,Partial,CASES_UnknownAge,1.342948416258301
Rhode Island,44,2021-03-08,Partial,CASES_UnknownAge,0.6291157102539982
South Dakota,46,2021-03-08,Partial,CASES_UnknownAge,0.27081759105334746
Utah,49,2021-03-08,Partial,CASES_UnknownAge,0.03366213417930697
Virginia,51,2021-03-08,Partial,CASES_UnknownAge,10.048647491296562
Washington,53,2021-03-08,Partial,CASES_UnknownAge,100.0
Connecticut,9,2021-03-08,Complete,CASES_UnknownAge,0.0
District of Columbia,11,2021-03-08,Complete,CASES_UnknownAge,0.12241566920565833
Florida,12,2021-03-08,Complete,CASES_UnknownAge,1.211250300950193
Illinois,17,2021-03-08,Complete,CASES_UnknownAge,0.0
Maine,23,2021-03-08,Complete,CASES_UnknownAge,0.623805004195381
Maryland,24,2021-03-08,Complete,CASES_UnknownAge,0.45970943724086355
Massachusetts,25,2021-03-08,Complete,CASES_UnknownAge,0.720919261470757
Minnesota,27,2021-03-08,Complete,CASES_UnknownAge,100.0
Mississippi,28,2021-03-08,Complete,CASES_UnknownAge,3.402908848673254
Nebraska,31,2021-03-08,Complete,CASES_UnknownAge,2.3543776883585403
Ohio,39,2021-03-08,Complete,CASES_UnknownAge,6.639622346717854
Pennsylvania,42,2021-03-08,Complete,CASES_UnknownAge,1.808099761676855
Rhode Island,44,2021-03-08,Complete,CASES_UnknownAge,0.8468267262237111
Virginia,51,2021-03-08,Complete,CASES_UnknownAge,10.715787831952024
Washington,53,2021-03-08,Complete,CASES_UnknownAge,100.0
West Virginia,54,2021-03-08,Complete,CASES_UnknownAge,2.5026131797170796
California,6,2021-03-08,Partial,CASES_UnknownAge,100.0
Colorado,8,2021-03-08,Partial,CASES_UnknownAge,0.46000000000000485
Indiana,18,2021-03-08,Partial,CASES_UnknownAge,0.8999999999999946
Louisiana,22,2021-03-08,Partial,CASES_UnknownAge,2.1600000000000015
North Carolina,37,2021-03-08,Partial,CASES_UnknownAge,0.08000000000000466
West Virginia,54,2021-03-08,Partial,CASES_UnknownAge,100.0
Indiana,18,2021-03-08,Complete,CASES_UnknownAge,0.30000000000001475
North Carolina,37,2021-03-08,Complete,CASES_UnknownAge,0.07999999999999803
Delaware,10,2021-03-08 00:00:00,Partial,CASES_UnknownAge,0.08268927575219678
Texas,48,2021-03-08,Partial,CASES_UnknownAge,0.05919896147321499
Texas,48,2021-03-08,Complete,CASES_UnknownAge,0.017750031114760426
Tennessee,47,2021-03-08 00:00:00,Complete,CASES_UnknownAge,100.0
Tennessee,47,2021-03-08 00:00:00,Partial,CASES_UnknownAge,100.0
Alabama,1,2021-03-08,Complete Coverage,CASES_UnknownAge,100.0
Alaska,2,2021-03-08,Complete Coverage,CASES_UnknownAge,100.0
Arizona,4,2021-03-08,Complete Coverage,CASES_UnknownAge,100.0
Georgia,13,2021-03-08,Complete Coverage,CASES_UnknownAge,100.0
Idaho,16,2021-03-08,Complete Coverage,CASES_UnknownAge,100.0
Kansas,20,2021-03-08,Complete Coverage,CASES_UnknownAge,100.0
Kentucky,21,2021-03-08,Complete Coverage,CASES_UnknownAge,100.0
Oregon,41,2021-03-08,Complete Coverage,CASES_UnknownAge,100.0
South Dakota,46,2021-03-08,Complete Coverage,CASES_UnknownAge,100.0
Utah,49,2021-03-08,Complete Coverage,CASES_UnknownAge,100.0
California,6,2021-03-08,Complete Coverage,CASES_UnknownAge,100.0
Colorado,8,2021-03-08,Complete Coverage,CASES_UnknownAge,100.0
Louisiana,22,2021-03-08,Complete Coverage,CASES_UnknownAge,100.0
Delaware,10,2021-03-08 00:00:00,Complete Coverage,CASES_UnknownAge,100.0
Missouri,29,2021-03-08,Complete Coverage,CASES_UnknownAge,100.0
Vermont,50,2021-03-08,Complete Coverage,CASES_UnknownAge,100.0
Alabama,1,2021-03-08,Partial Coverage,CASES_BlackDisparity,1.525964994375203
Alaska,2,2021-03-08,Partial Coverage,CASES_BlackDisparity,1.5855638556062441
Arizona,4,2021-03-08,Partial Coverage,CASES_BlackDisparity,1.9391480253363638
District of Columbia,11,2021-03-08,Partial Coverage,CASES_BlackDisparity,0.8648451856641394
Florida,12,2021-03-08,Partial Coverage,CASES_BlackDisparity,2.2573343308618345
Georgia,13,2021-03-08,Partial Coverage,CASES_BlackDisparity,1.8469857906193043
Idaho,16,2021-03-08,Partial Coverage,CASES_BlackDisparity,2.391825029135832
Illinois,17,2021-03-08,Partial Coverage,CASES_BlackDisparity,1.642199138451359
Kansas,20,2021-03-08,Partial Coverage,CASES_BlackDisparity,2.267491059892991
Kentucky,21,2021-03-08,Partial Coverage,CASES_BlackDisparity,1.75232948000928
Maine,23,2021-03-08,Partial Coverage,CASES_BlackDisparity,1.7831172383213487
Maryland,24,2021-03-08,Partial Coverage,CASES_BlackDisparity,1.9142998184119433
Massachusetts,25,2021-03-08,Partial Coverage,CASES_BlackDisparity,1.5595306227087709
Minnesota,27,2021-03-08,Partial Coverage,CASES_BlackDisparity,0.9385070131764778
Mississippi,28,2021-03-08,Partial Coverage,CASES_BlackDisparity,1.4949415955744965
Nebraska,31,2021-03-08,Partial Coverage,CASES_BlackDisparity,2.121012652262814
Ohio,39,2021-03-08,Partial Coverage,CASES_BlackDisparity,2.1351554962972217
Oregon,41,2021-03-08,Partial Coverage,CASES_BlackDisparity,1.2639326871643908
Pennsylvania,42,2021-03-08,Partial Coverage,CASES_BlackDisparity,3.394129814730306
Rhode Island,44,2021-03-08,Partial Coverage,CASES_BlackDisparity,2.3612564386156834
South Dakota,46,2021-03-08,Partial Coverage,CASES_BlackDisparity,0.0
Utah,49,2021-03-08,Partial Coverage,CASES_BlackDisparity,2.237521627293282
Virginia,51,2021-03-08,Partial Coverage,CASES_BlackDisparity,1.5316854945415372
Washington,53,2021-03-08,Partial Coverage,CASES_BlackDisparity,1.559709069836013
Connecticut,9,2021-03-08,Complete Coverage,CASES_BlackDisparity,2.4101905840712012
District of Columbia,11,2021-03-08,Complete Coverage,CASES_BlackDisparity,1.8243015444451474
Florida,12,2021-03-08,Complete Coverage,CASES_BlackDisparity,2.7487687668698655
Illinois,17,2021-03-08,Complete Coverage,CASES_BlackDisparity,1.7394268710633825
Maine,23,2021-03-08,Complete Coverage,CASES_BlackDisparity,1.4835254306692816
Maryland,24,2021-03-08,Complete Coverage,CASES_BlackDisparity,2.2601808928133744
Massachusetts,25,2021-03-08,Complete Coverage,CASES_BlackDisparity,1.4112137722266629
Minnesota,27,2021-03-08,Complete Coverage,CASES_BlackDisparity,1.2214140157053923
Mississippi,28,2021-03-08,Complete Coverage,CASES_BlackDisparity,2.184863784146335
Nebraska,31,2021-03-08,Complete Coverage,CASES_BlackDisparity,2.0547901103688817
Ohio,39,2021-03-08,Complete Coverage,CASES_BlackDisparity,2.4488850027139075
Pennsylvania,42,2021-03-08,Complete Coverage,CASES_BlackDisparity,4.604254836079195
Rhode Island,44,2021-03-08,Complete Coverage,CASES_BlackDisparity,1.9285612354978592
Virginia,51,2021-03-08,Complete Coverage,CASES_BlackDisparity,1.8541533135244899
Washington,53,2021-03-08,Complete Coverage,CASES_BlackDisparity,3.8736183970062594
West Virginia,54,2021-03-08,Complete Coverage,CASES_BlackDisparity,1.776874441229914
California,6,2021-03-08,Partial Coverage,CASES_BlackDisparity,0.0
Colorado,8,2021-03-08,Partial Coverage,CASES_BlackDisparity,1.7477368900580157
Indiana,18,2021-03-08,Partial Coverage,CASES_BlackDisparity,0.16858371841630718
Louisiana,22,2021-03-08,Partial Coverage,CASES_BlackDisparity,1.3741132804193086
North Carolina,37,2021-03-08,Partial Coverage,CASES_BlackDisparity,1.5167735915107416
West Virginia,54,2021-03-08,Partial Coverage,CASES_BlackDisparity,0.0
Indiana,18,2021-03-08,Complete Coverage,CASES_BlackDisparity,2.5056939526224395
North Carolina,37,2021-03-08,Complete Coverage,CASES_BlackDisparity,1.9407729699143585
Delaware,10,2021-03-08 00:00:00,Partial Coverage,CASES_BlackDisparity,2.374089887010788
Texas,48,2021-03-08,Partial Coverage,CASES_BlackDisparity,1.1323217842666258
Texas,48,2021-03-08,Complete Coverage,CASES_BlackDisparity,1.2154530430509936
Tennessee,47,2021-03-08 00:00:00,Complete Coverage,CASES_BlackDisparity,2.190314530250018
Tennessee,47,2021-03-08 00:00:00,Partial Coverage,CASES_BlackDisparity,1.748048433799831
Missouri,29,2021-03-08,Partial Coverage,CASES_BlackDisparity,2.5961538461538463
North Dakota,38,2021-03-08,Partial Coverage,CASES_BlackDisparity,1.6455696202531647
Vermont,50,2021-03-08,Partial Coverage,CASES_BlackDisparity,2.172043010752688
Wisconsin,55,2021-03-08,Partial Coverage,CASES_BlackDisparity,2.9482758620689657
North Dakota,38,2021-03-08,Complete Coverage,CASES_BlackDisparity,2.9246704331450095
Wisconsin,55,2021-03-08,Complete Coverage,CASES_BlackDisparity,3.592592592592592
Alabama,1,2021-03-08,Partial,CASES_BlackDisparity,3.9382738845201373
Alaska,2,2021-03-08,Partial,CASES_BlackDisparity,27.928571428571427
Arizona,4,2021-03-08,Partial,CASES_BlackDisparity,30.93115908024402
District of Columbia,11,2021-03-08,Partial,CASES_BlackDisparity,0.8651037191604272
Florida,12,2021-03-08,Partial,CASES_BlackDisparity,10.311189788502748
Georgia,13,2021-03-08,Partial,CASES_BlackDisparity,3.413683373110581
Idaho,16,2021-03-08,Partial,CASES_BlackDisparity,243.24521072796935
Illinois,17,2021-03-08,Partial,CASES_BlackDisparity,8.622614559220866
Kansas,20,2021-03-08,Partial,CASES_BlackDisparity,31.893262447602496
Kentucky,21,2021-03-08,Partial,CASES_BlackDisparity,18.10265123683566
Maine,23,2021-03-08,Partial,CASES_BlackDisparity,99.74690721649485
Maryland,24,2021-03-08,Partial,CASES_BlackDisparity,3.6066191358554933
Massachusetts,25,2021-03-08,Partial,CASES_BlackDisparity,13.928063265719134
Minnesota,27,2021-03-08,Partial,CASES_BlackDisparity,11.208128237877244
Mississippi,28,2021-03-08,Partial,CASES_BlackDisparity,2.3371191865337493
Nebraska,31,2021-03-08,Partial,CASES_BlackDisparity,35.871095244166774
Ohio,39,2021-03-08,Partial,CASES_BlackDisparity,13.36980720325933
Oregon,41,2021-03-08,Partial,CASES_BlackDisparity,49.28361282730215
Pennsylvania,42,2021-03-08,Partial,CASES_BlackDisparity,23.023744432498848
Rhode Island,44,2021-03-08,Partial,CASES_BlackDisparity,23.204766269477542
South Dakota,46,2021-03-08,Partial,CASES_BlackDisparity,0.0
Utah,49,2021-03-08,Partial,CASES_BlackDisparity,136.6947463768116
Virginia,51,2021-03-08,Partial,CASES_BlackDisparity,5.345969252880939
Washington,53,2021-03-08,Partial,CASES_BlackDisparity,28.08916097637548
Connecticut,9,2021-03-08,Complete,CASES_BlackDisparity,15.759069830878342
District of Columbia,11,2021-03-08,Complete,CASES_BlackDisparity,1.8248468941382328
Florida,12,2021-03-08,Complete,CASES_BlackDisparity,12.555994055644677
Illinois,17,2021-03-08,Complete,CASES_BlackDisparity,9.133123451322136
Maine,23,2021-03-08,Complete,CASES_BlackDisparity,82.98785425101215
Maryland,24,2021-03-08,Complete,CASES_BlackDisparity,4.258273223511064
Massachusetts,25,2021-03-08,Complete,CASES_BlackDisparity,12.603455433845367
Minnesota,27,2021-03-08,Complete,CASES_BlackDisparity,14.586747597369753
Mississippi,28,2021-03-08,Complete,CASES_BlackDisparity,3.415710075234623
Nebraska,31,2021-03-08,Complete,CASES_BlackDisparity,34.75112309074573
Ohio,39,2021-03-08,Complete,CASES_BlackDisparity,15.334302539565698
Pennsylvania,42,2021-03-08,Complete,CASES_BlackDisparity,31.23250801661147
Rhode Island,44,2021-03-08,Complete,CASES_BlackDisparity,18.952542372881357
Virginia,51,2021-03-08,Complete,CASES_BlackDisparity,6.471463390855026
Washington,53,2021-03-08,Complete,CASES_BlackDisparity,69.76088862905583
West Virginia,54,2021-03-08,Complete,CASES_BlackDisparity,46.0684331797235
California,6,2021-03-08,Partial,CASES_BlackDisparity,0.0
Colorado,8,2021-03-08,Partial,CASES_BlackDisparity,33.08482142857142
Indiana,18,2021-03-08,Partial,CASES_BlackDisparity,1.4375000000000002
Louisiana,22,2021-03-08,Partial,CASES_BlackDisparity,2.6305070656691605
North Carolina,37,2021-03-08,Partial,CASES_BlackDisparity,4.815723270440252
West Virginia,54,2021-03-08,Partial,CASES_BlackDisparity,0.0
Indiana,18,2021-03-08,Complete,CASES_BlackDisparity,21.365853658536583
North Carolina,37,2021-03-08,Complete,CASES_BlackDisparity,6.161912104857363
Delaware,10,2021-03-08 00:00:00,Partial,CASES_BlackDisparity,7.095354523227384
Texas,48,2021-03-08,Partial,CASES_BlackDisparity,6.906218651910818
Texas,48,2021-03-08,Complete,CASES_BlackDisparity,7.413250008147834
Tennessee,47,2021-03-08 00:00:00,Complete,CASES_BlackDisparity,10.07146746206472
Tennessee,47,2021-03-08 00:00:00,Partial,CASES_BlackDisparity,8.03784693019344
Alabama,1,2021-03-08,Complete Coverage,CASES_BlackDisparity,0.0
Alaska,2,2021-03-08,Complete Coverage,CASES_BlackDisparity,0.0
Arizona,4,2021-03-08,Complete Coverage,CASES_BlackDisparity,0.0
Georgia,13,2021-03-08,Complete Coverage,CASES_BlackDisparity,0.0
Idaho,16,2021-03-08,Complete Coverage,CASES_BlackDisparity,0.0
Kansas,20,2021-03-08,Complete Coverage,CASES_BlackDisparity,0.0
Kentucky,21,2021-03-08,Complete Coverage,CASES_BlackDisparity,0.0
Oregon,41,2021-03-08,Complete Coverage,CASES_BlackDisparity,0.0
South Dakota,46,2021-03-08,Complete Coverage,CASES_BlackDisparity,0.0
Utah,49,2021-03-08,Complete Coverage,CASES_BlackDisparity,0.0
California,6,2021-03-08,Complete Coverage,CASES_BlackDisparity,0.0
Colorado,8,2021-03-08,Complete Coverage,CASES_BlackDisparity,0.0
Louisiana,22,2021-03-08,Complete Coverage,CASES_BlackDisparity,0.0
Delaware,10,2021-03-08 00:00:00,Complete Coverage,CASES_BlackDisparity,0.0
Missouri,29,2021-03-08,Complete Coverage,CASES_BlackDisparity,0.0
Vermont,50,2021-03-08,Complete Coverage,CASES_BlackDisparity,0.0
Alabama,1,2021-03-08,Partial Coverage,CASES_HispanicDisparity,0.0
Alaska,2,2021-03-08,Partial Coverage,CASES_HispanicDisparity,0.0
Arizona,4,2021-03-08,Partial Coverage,CASES_HispanicDisparity,5.063517223906371
District of Columbia,11,2021-03-08,Partial Coverage,CASES_HispanicDisparity,0.0
Florida,12,2021-03-08,Partial Coverage,CASES_HispanicDisparity,0.0
Georgia,13,2021-03-08,Partial Coverage,CASES_HispanicDisparity,0.0
Idaho,16,2021-03-08,Partial Coverage,CASES_HispanicDisparity,0.0
Illinois,17,2021-03-08,Partial Coverage,CASES_HispanicDisparity,2.2797662640620495
Kansas,20,2021-03-08,Partial Coverage,CASES_HispanicDisparity,0.0
Kentucky,21,2021-03-08,Partial Coverage,CASES_HispanicDisparity,0.0
Maine,23,2021-03-08,Partial Coverage,CASES_HispanicDisparity,0.0
Maryland,24,2021-03-08,Partial Coverage,CASES_HispanicDisparity,0.0
